Mouse
103554	0
13871	0
103677	0
13872	0
66413	0
19386	0
67500	0
103135	0
69920	0
66899	0
74035	0
231329	0
192159	0
230596	0
230594	0
20492	0
621823	0
66420	0
67755	0
20384	0
20021	0
20383	0
67996	0
20020	0
23894	0
209416	0
54563	0
195434	0
chebi:37565	0
20382	0
192160	0
20115	0
66671	0
20595	0
69823	0
433702	0
21681	0
66679	0
68979	0
66317	0
23983	0
20116	0
210529	0
54451	0
80744	0
229279	0
chebi:58115	0
231464	0
103468	0
107701	0
107829	0
104318	0
20005	0
66441	0
68981	0
68988	0
66446	0
69833	0
232791	0
chebi:59789	0
67897	0
67418	0
245841	0
23996	0
23997	0
75273	0
78651	0
78893	0
193116	0
53379	0
76479	0
11651	0
67891	0
225929	0
53817	0
73666	0
24018	0
56095	0
68193	0
mmu-miR-125a-5p	0
233789	0
76808	0
75617	0
73677	0
72587	0
26445	0
73674	0
208366	0
26444	0
26446	0
cpd:C02230	0
110816	0
59013	0
224823	0
94230	0
26441	0
26440	0
59015	0
26443	0
60365	0
26442	0
14105	0
mmu-miR-101a-3p	0
108989	0
234865	0
76936	0
17975	0
326622	0
76938	0
mmu-miR-22-3p	0
269966	0
74778	0
14791	0
74412	0
cpd:C02242	0
70052	0
98985	0
chebi:73747	0
68092	0
59029	0
59028	0
110809	0
51786	0
76846	0
53607	0
212880	0
72124	0
208144	0
22187	0
27756	0
27998	0
209357	0
24128	0
58184	0
69192	0
27993	0
51792	0
22185	0
22186	0
51796	0
83486	0
53975	0
69072	0
69077	0
65961	0
13682	0
66810	0
13681	0
230082	0
27966	0
27967	0
cpd:C03998	0
mmu-miR-31-5p	0
15507	0
13209	0
cpd:C00001	0
53621	0
13684	0
20091	0
20090	0
13204	0
268449	0
75416	0
74326	0
98758	0
269536	0
mmu-miR-125b-1-3p	0
231042	0
74320	0
cpd:C00014	0
54723	0
13211	0
cpd:C00019	0
105372	0
12572	0
cpd:C00021	0
76522	0
234699	0
mmu-miR-221-3p	0
213773	0
74108	0
20088	0
72047	0
107686	0
66603	0
110954	0
386612	0
22380	0
cpd:C00035	0
20085	0
14885	0
20084	0
53414	0
14884	0
100502825	0
67025	0
68598	0
15382	0
66055	0
15381	0
15388	0
69207	0
15387	0
19982	0
19981	0
68479	0
chebi:43474	0
54196	0
56258	0
27366	0
27367	0
170722	0
269113	0
19988	0
213895	0
269470	0
19989	0
68592	0
101943	0
66069	0
67276	0
110532	0
238831	0
chebi:57865	0
234594	0
100043813	0
78394	0
20624	0
27373	0
27374	0
51810	0
18789	0
27370	0
67151	0
67031	0
73826	0
72515	0
17420	0
67045	0
15481	0
18753	0
68134	0
70579	0
18750	0
226517	0
56031	0
83410	0
60532	0
67281	0
66070	0
67285	0
68011	0
69583	0
70225	0
267019	0
73736	0
18521	0
67178	0
234374	0
68028	0
70465	0
227715	0
78294	0
56040	0
227720	0
100608	0
75901	0
30877	0
12192	0
19942	0
68278	0
276919	0
233073	0
69125	0
19941	0
70233	0
27207	0
mmu-miR-29a-3p	0
80287	0
69482	0
66094	0
19826	0
19944	0
67186	0
19943	0
19946	0
19704	0
69241	0
19951	0
70247	0
18983	0
72544	0
72787	0
94315	0
20826	0
72662	0
223499	0
330361	0
60321	0
67197	0
269261	0
52705	0
74737	0
75705	0
67089	0
72554	0
225348	0
71340	0
108121	0
64934	0
56194	0
445007	0
26451	0
83454	0
68052	0
15568	0
68172	0
16898	0
14113	0
17749	0
52830	0
75956	0
19921	0
mmu-miR-206-3p	0
216987	0
15569	0
12181	0
270106	0
16785	0
108014	0
57296	0
56086	0
20924	0
319322	0
mmu-miR-191-5p	0
57294	0
50783	0
chebi:20794	0
68183	0
16549	0
19934	0
67097	0
52846	0
233058	0
12177	0
225655	0
68428	0
cpd:C00416	0
66494	0
11920	0
69076	0
242425	0
14695	0
14693	0
64337	0
54393	0
16519	0
14699	0
14710	0
16513	0
14696	0
14697	0
16518	0
16517	0
16516	0
16515	0
66066	0
16521	0
chebi:59888	0
14706	0
14707	0
14704	0
cpd:C00238	0
14709	0
16524	0
14688	0
16522	0
14702	0
14700	0
19352	0
56187	0
21677	0
21676	0
mmu-miR-206-5p	0
mmu-miR-375-3p	0
21679	0
22601	0
21678	0
21884	0
16592	0
chebi:58307	0
12140	0
14079	0
14571	0
mmu-miR-124-5p	0
14077	0
75772	0
75497	0
14080	0
cpd:C00422	0
cpd:C00641	0
chebi:57597	0
chebi:57642	0
11770	0
16204	0
chebi:57560	2.01150741572576
chebi:57692	0
319176	0
319178	0
20892	0
66336	0
66578	0
319171	0
15267	0
319172	0
319173	0
381280	0
69928	0
319170	0
66570	0
319186	0
319187	0
18148	0
70645	0
319189	0
319182	0
319183	0
326619	0
319184	0
319185	0
100041230	0
26886	0
83815	0
15270	0
100039319	0
233532	0
319180	0
326620	0
56505	0
102920	0
52504	0
66311	0
319155	0
319156	0
232440	0
72155	0
665433	0
665596	0
319157	0
319158	0
319159	0
12617	0
12615	0
60411	0
665622	0
319190	0
212427	0
319191	0
51788	0
319192	0
69386	0
19646	0
624957	0
320332	0
319164	0
319165	0
217653	0
93762	0
319166	0
320394	0
71876	0
319167	0
319160	0
245688	0
67733	0
319161	0
624153	0
319168	0
319169	0
97122	0
mmu-miR-99a-5p	0
77605	0
67300	0
12391	0
mmu-miR-133a-5p	0
12390	0
74998	0
19341	0
24013	0
mmu-miR-433-5p	0
mmu-miR-1188-3p	0
mmu-miR-485-5p	0
52055	0
mmu-miR-410-5p	0
mmu-miR-382-5p	0
mmu-miR-96-5p	0
13132	0
mmu-miR-153-3p	0
mmu-miR-29b-3p	0
mmu-miR-196a-5p	0
mmu-miR-411-3p	0
mmu-miR-487b-5p	0
75608	0
19326	0
mmu-miR-154-3p	0
mmu-miR-668-3p	0
18595	0
mmu-miR-679-5p	0
mmu-miR-299a-3p	0
mmu-miR-29c-3p	0
mmu-miR-329-5p	0
11848	0
mmu-miR-18b-5p	0
hsa-miR-17-5p	0
mmu-miR-485-3p	0
232910	0
mmu-miR-1193-5p	0
16186	0
mmu-miR-1193-3p	0
16185	0
mmu-miR-29b-2-5p	0
16184	0
110355	0
mmu-miR-323-5p	0
mmu-miR-882	0
56324	0
mmu-miR-411-5p	0
mmu-miR-487b-3p	0
mmu-miR-541-5p	0
mmu-miR-377-3p	0
mmu-miR-30a-5p	0
hsa-miR-20a-5p	0
12389	0
mmu-miR-668-5p	0
76959	0
16396	0
17246	0
17126	0
18571	0
14772	0
75767	0
67588	0
22034	0
mmu-miR-154-5p	0
58194	0
20779	0
mmu-miR-23b-5p	0
mmu-miR-453	0
mmu-miR-341-3p	0
mmu-miR-412-3p	0
mmu-miR-142a-5p	0
mmu-miR-181c-5p	0
14773	0
17127	0
mmu-miR-370-3p	0
100017	0
16835	0
mmu-miR-376c-5p	0
53869	0
66371	0
mmu-miR-667-5p	0
mmu-miR-369-3p	0
74325	0
mmu-miR-208a-3p	0
83814	0
mmu-miR-27a-3p	0
80794	0
mmu-miR-381-3p	0
mmu-miR-679-3p	0
mmu-miR-30c-5p	0
mmu-miR-541-3p	0
mmu-miR-125b-5p	0
mmu-miR-203-3p	0
mmu-miR-341-5p	0
mmu-miR-146a-5p	0
mmu-miR-666-5p	0
mmu-miR-23b-3p	0
13660	0
75788	0
57440	0
mmu-miR-219a-5p	0
mmu-miR-412-5p	0
mmu-miR-382-3p	0
mmu-miR-181c-3p	0
mmu-miR-196b-5p	0
mmu-miR-1197-5p	0
mmu-miR-370-5p	0
mmu-miR-376c-3p	0
mmu-miR-298-5p	0
107568	0
mmu-miR-667-3p	0
mmu-miR-369-5p	0
mmu-miR-27a-5p	0
20408	0
mmu-miR-208a-5p	0
20405	0
20404	0
mmu-miR-496a-3p	0
mmu-miR-381-5p	0
mmu-miR-144-3p	0
mmu-miR-666-3p	0
71889	0
mmu-miR-24-3p	0
70432	0
67028	0
mmu-miR-146a-3p	0
259300	0
mmu-miR-494-5p	0
227700	0
mmu-miR-27b-3p	0
mmu-miR-380-3p	0
78287	0
13649	0
mmu-miR-539-5p	0
hsa-miR-18a-5p	0
mmu-miR-1197-3p	0
14184	0
109689	0
14183	0
73711	0
14186	0
16001	0
71770	0
22365	0
mmu-miR-155-5p	0
mmu-miR-496a-5p	0
mmu-miR-495-3p	0
mmu-miR-23a-5p	0
mmu-miR-654-3p	0
mmu-miR-379-3p	0
320129	0
105513	0
mmu-miR-376b-5p	0
mmu-miR-17-5p	0
mmu-miR-181d-5p	0
208650	0
mmu-miR-27b-5p	0
mmu-miR-24-2-5p	0
mmu-miR-544-5p	0
mmu-miR-380-5p	0
mmu-miR-539-3p	0
12774	1.07212066672028
mmu-miR-338-3p	0
mmu-miR-376a-5p	0
mmu-miR-23a-3p	0
mmu-miR-495-5p	0
68942	0
mmu-miR-122-5p	0
116733	0
21813	0
rno-miR-328a-3p	0
21812	0
20844	0
26385	0
mmu-miR-654-5p	0
mmu-miR-379-5p	0
227288	1.05117255722407
mmu-miR-134-3p	0
mmu-miR-181d-3p	0
mmu-miR-376b-3p	0
68953	0
mmu-miR-299a-5p	0
mmu-miR-192-5p	0
54673	0
mmu-miR-329-3p	0
12757	0
mmu-miR-544-3p	0
mmu-miR-376a-3p	0
mmu-miR-3072-5p	0
mmu-miR-409-3p	0
216724	0
67064	0
72543	0
mmu-miR-299b-3p	0
mmu-miR-300-5p	0
mmu-miR-323-3p	0
13859	0
mmu-miR-543-5p	0
13858	0
mmu-miR-134-5p	0
mmu-miR-758-5p	0
mmu-miR-140-5p	0
mmu-miR-18a-5p	0
mmu-miR-377-5p	0
13855	0
12767	1.07212066672028
12765	1.07212066672028
12402	0
13854	0
15239	0
mmu-miR-133a-3p	0
66313	0
mmu-miR-494-3p	0
mmu-miR-192-3p	0
mmu-miR-433-3p	0
mmu-miR-1188-5p	0
20479	0
mmu-miR-296-3p	0
mmu-miR-410-3p	0
mmu-miR-3072-3p	0
216869	0
234852	0
mmu-miR-20a-5p	0
mmu-miR-409-5p	0
mmu-miR-96-3p	0
66201	0
67653	0
mmu-miR-124-3p	0
mmu-miR-300-3p	0
mmu-miR-299b-5p	0
mmu-miR-455-3p	0
mmu-miR-758-3p	0
mmu-miR-543-3p	0
11771	0
11773	0
11772	0
17999	0
cpd:C05262	0
cpd:C05263	0
cpd:C05274	0
chebi:57945	0
97212	0
231086	0
cpd:C00080	0
11363	0
chebi:57287	0
chebi:57375	0
chebi:57540	0
chebi:57288	0
93747	0
chebi:57330	0
15107	0
21985	0
19345	0
22318	0
74438	0
94245	0
18457	0
66616	0
80912	0
20615	0
hsa-miR-155-5p	0
21987	0
14533	0
320634	0
11782	0
252903	0
11781	0
mmu-miR-16-5p	0
170760	0
12874	0
11820	0
mmu-miR-200b-3p	0
20661	0
16004	0
215890	0
75612	0
105245	0
22320	0
mmu-miR-135a-5p	0
27059	0
22042	0
20619	0
18704	0
mmu-miR-106a-5p	0
107338	0
69178	0
77929	0
67602	0
67489	0
108124	0
224139	0
mmu-miR-34c-5p	0
67804	0
64138	0
22134	0
245638	0
11768	0
11767	0
14319	0
11769	0
20909	0
13423	0
233489	0
11764	0
11840	0
11766	0
11765	0
17113	0
chebi:57923	0
108012	0
231580	0
13430	0
72685	0
108011	0
29816	0
117197	0
232946	0
11774	0
11777	0
238463	0
19344	0
22154	0
225326	0
226421	0
22151	0
22152	0
22153	0
110350	0
545486	0
13426	0
13427	0
19349	0
13424	0
235661	0
73710	0
67951	0
22143	0
22144	0
22145	0
22146	0
22147	0
280408	0
227613	0
22142	0
234663	0
271457	0
53857	0
216238	0
16532	0
cpd:C00410	0
271036	0
106757	0
225865	0
cpd:C00076	0
76856	0
329954	0
76718	0
74096	0
97998	0
cpd:C00044	0
mmu-miR-486a-5p	0
235040	0
74769	0
cpd:C05981	0
108079	0
12043	0
hsa-miR-34c-5p	0
mmu-miR-210-3p	0
52187	0
22084	0
18708	0
18709	0
213948	0
18706	0
12048	0
51897	0
18707	0
245670	0
67790	1.96432262187985
67443	0
19324	0
26419	0
73205	0
mmu-miR-21a-5p	0
56790	0
26414	0
73683	0
26413	0
26417	5.51745239746885
cpd:C04549	0
mmu-miR-181a-5p	0
mmu-miR-199a-5p	0
12015	0
mmu-miR-204-5p	0
52639	0
mmu-miR-210-5p	0
17274	0
69635	0
19211	0
74302	0
66922	0
74781	0
58988	1.90095874695786
mmu-miR-145a-5p	0
26420	0
56208	0
19338	0
mmu-miR-3473a	0
mmu-miR-34a-5p	0
mmu-miR-99b-5p	0
384783	1.90095874695786
mmu-miR-143-3p	0
26409	0
100504663	0
mmu-miR-195a-5p	0
67474	0
mmu-miR-214-3p	0
57436	0
93739	0
68441	0
mmu-miR-429-3p	0
mmu-miR-378a-3p	0
75669	0
15289	0
641340	0
54170	0
16370	0
78943	0
13665	0
13666	0
217695	0
110157	0
22264	0
mmu-miR-687	0
77040	0
56480	3.99921944036552
56486	0
mmu-miR-93-5p	0
19744	0
18412	0
68118	0
mmu-miR-19b-3p	0
100502698	0
66615	0
66734	0
hsa-miR-21-5p	0
mmu-miR-322-3p	0
26395	0
26396	0
228361	0
mmu-miR-15a-5p	0
242557	0
16367	0
20869	0
74244	0
mmu-miR-126a-3p	0
mmu-miR-291b-3p	0
22241	0
16369	0
mmu-miR-216a-5p	0
75909	0
16334	0
16333	0
67841	0
67605	0
67727	0
170749	0
207565	0
74370	0
27103	0
385454	0
56717	0
mmu-miR-142a-3p	0
18518	0
mmu-miR-19a-3p	0
72508	1.83200157217383
mmu-miR-351-5p	0
56716	0
15251	0
mmu-miR-20b-5p	0
18761	0
218460	0
19053	0
cpd:C00350	0
23797	0
mmu-miR-9-5p	0
78610	0
12421	0
76559	0
15461	0
mmu-miR-152-3p	0
18176	0
20130	0
29869	0
mmu-miR-139-5p	0
mmu-miR-489-5p	0
245860	0
mmu-miR-20a-3p	0
105787	0
mmu-miR-101b-3p	0
hsa-miR-217	0
16438	0
12633	0
237782	3.5110305703692
17532	0
21353	4.4987988780173
68728	0
mmu-miR-449a-5p	0
11793	0
329015	0
18749	0
mmu-miR-205-5p	0
18747	0
66795	0
18710	0
16653	0
13143	0
13144	0
12176	0
64930	0
67526	0
cpd:C01194	0
mmu-miR-322-5p	0
mmu-miR-489-3p	0
102641752	0
74747	0
mmu-miR-499-5p	0
mmu-miR-107-3p	0
mmu-miR-148a-3p	0
mmu-miR-212-3p	0
97287	0
mmu-miR-301a-3p	0
mmu-miR-217-5p	0
50540	0
666468	0
18607	0
11652	0
mmu-miR-17-3p	0
67542	0
21787	0
19346	0
240641	0
16197	0
20334	0
20333	0
19348	0
23969	0
71920	0
19347	0
67665	0
69608	0
228998	0
12836	0
mmu-miR-296-5p	0
192236	0
66691	0
103724	0
56418	0
103967	0
192232	0
66226	0
23970	0
194309	0
270160	0
12847	0
11998	0
12848	0
229841	0
27096	0
75050	0
66460	0
18476	0
319991	0
66111	0
19325	0
18472	0
18475	0
54130	0
77371	0
11845	0
cpd:C00865	0
11844	0
11607	0
228421	0
71819	0
19328	0
11843	0
11842	0
218503	0
19337	0
215114	0
22627	0
19330	0
215474	0
18002	0
319642	0
56447	0
28169	0
56443	0
56444	0
19339	0
11733	0
238123	0
50907	0
102442	0
270096	0
77038	0
54399	0
56334	0
320714	0
56455	0
66251	0
69654	0
216344	0
21872	0
68449	0
68328	0
105841	0
66147	0
338366	0
54161	0
54160	0
78232	0
229521	0
11839	0
mmu-miR-184-3p	0
67231	0
66397	0
67123	0
243819	0
209815	0
56358	0
77057	0
72825	0
70785	0
110033	0
216363	0
109181	0
270192	0
229541	0
329877	0
381605	0
68581	0
217449	0
232943	0
73804	0
mmu-miR-127-3p	0
74117	0
66975	0
99412	0
26951	0
319934	0
mmu-miR-466d-3p	0
233824	0
12793	0
12794	0
76308	0
13645	0
243764	0
245828	0
105522	0
245944	0
77980	0
76895	0
mmu-miR-883a-5p	0
228355	0
52348	0
76899	0
104303	0
211922	0
231874	0
74018	0
67844	0
74015	0
74498	0
18195	0
74375	0
242406	0
26934	0
209737	0
76688	0
194590	0
56715	0
102339	0
238055	0
73178	0
67857	0
73296	0
97484	0
53330	0
53334	0
14609	-1.90095874695786
89867	0
12663	0
13874	0
77407	0
mmu-miR-26a-5p	0
22319	0
80718	0
74030	0
12638	0
66890	0
19159	0
19158	0
207592	0
67511	0
19157	0
209773	0
80708	0
99683	0
76332	0
53598	0
53357	1.90095874695786
317717	0
100502766	0
11555	0
22418	0
108800	0
66676	0
52036	0
54214	0
21336	0
67771	0
66682	0
22428	0
105785	0
69834	0
chebi:57368	0
66687	0
68505	0
cpd:C04230	0
73094	0
12504	0
11650	0
11891	0
12502	0
28084	0
12500	0
106628	0
218038	0
cpd:C00162	0
59005	0
chebi:58456	0
69162	0
50797	0
108995	0
106572	0
224705	0
74764	0
22088	0
74760	0
66905	0
70160	0
213827	0
30934	0
76932	0
68089	0
30931	0
224617	0
12492	0
66913	0
26895	0
70296	0
66914	0
hsa-miR-142-3p	0
cpd:C00187	0
26891	0
26894	0
cpd:C01277	0
26893	0
233204	0
14799	0
68097	0
76709	0
98732	0
72121	0
245886	0
mmu-miR-222-3p	0
75985	0
14567	0
17957	0
76954	0
53611	0
hsa-miR-33a-5p	0
14569	0
71169	0
59288	0
26754	0
59042	0
210108	0
76983	0
55925	0
16834	0
108679	0
66700	0
12000	0
12121	0
73470	0
224630	0
22041	0
14423	0
14784	0
235633	0
54609	0
232286	0
66713	0
227800	0
227801	0
13429	0
rno-miR-127-3p	0
330192	0
225870	0
13543	0
269774	0
76768	0
107305	0
chebi:57643	0
76510	0
12344	0
76877	0
12345	0
12223	0
12343	0
235416	0
72978	0
67023	0
mmu-miR-200a-3p	0
20739	0
20979	0
20616	0
56494	0
20975	0
56017	0
60510	0
56378	0
66050	0
69440	0
100855	0
20742	0
68365	0
20980	0
14067	0
235442	0
18783	0
56382	0
20743	0
56389	0
14069	0
71648	0
68137	0
16572	0
16571	0
214895	0
16570	0
67046	-2.94443894021907
14275	0
16573	0
286942	0
56395	0
21802	0
60409	0
hsa-miR-672	0
16579	0
16578	0
208092	0
70349	0
16580	0
56041	0
333883	0
13191	0
cpd:C02530	0
70218	0
108148	0
chebi:57836	0
320560	0
16554	0
15463	0
16552	0
13043	0
16551	0
72772	0
20932	0
227746	0
329260	0
27681	0
228960	0
16558	0
19707	0
320435	0
269152	0
16561	0
98910	0
16565	0
16443	0
16564	0
16563	0
16562	0
cpd:C14819	0
70361	0
226407	0
58244	0
20702	0
193813	0
14269	0
16569	0
16568	0
cpd:C11554	0
218811	0
72318	0
68299	0
15200	0
108123	0
668303	0
72433	0
227648	0
cpd:C00788	0
26572	0
18717	0
217835	0
cpd:C00547	0
71116	0
30948	0
13032	0
56085	0
mmu-miR-466a-3p	0
80297	0
67091	0
12068	0
14366	0
66530	0
19106	0
mmu-miR-211-5p	0
18453	0
22433	0
mmu-miR-29c-5p	0
22030	0
22393	0
12915	2.06045714702552
22230	0
15467	0
386649	0
108159	0
20224	0
26408	0
67397	0
71853	0
67475	0
18024	0
26400	0
mmu-miR-148a-5p	0
27054	0
11911	0
hsa-miR-125b-5p	0
mmu-miR-467a-5p	0
12364	0
50527	0
mmu-miR-708-3p	0
mmu-miR-211-3p	0
269523	0
217365	0
75744	0
240667	0
226641	0
mmu-miR-29a-5p	0
12333	0
12334	0
12018	0
17872	0
217379	0
13198	0
67812	0
225896	0
12028	0
mmu-miR-708-5p	0
12304	0
20698	0
67466	0
13000	0
14672	0
13001	0
24012	0
14676	0
14675	0
12995	0
50779	0
21454	0
12461	0
12462	0
14682	0
12465	0
19739	0
12466	0
12464	0
12469	0
12467	0
12468	0
11370	0
chebi:57379	0
cpd:C02593	0
cpd:C05258	0
cpd:C05259	0
chebi:61526	0
20299	0
20297	0
20295	0
59289	0
330122	0
54199	0
100862177	0
57349	0
17329	4.4987988780173
20293	0
100504239	0
20290	0
15945	4.4987988780173
100039863	0
20302	0
13051	0
66102	0
20301	0
20300	0
100504346	0
80901	0
56066	4.4987988780173
20306	0
20304	0
20303	0
14825	0
56744	0
12769	1.07212066672028
18829	0
252837	0
12766	1.07212066672028
mmu-miR-186-5p	0
20312	0
20311	0
20310	0
100042493	0
20315	0
55985	0
12773	1.06161995338633
56838	0
12771	1.07212066672028
12458	1.07212066672028
12777	1.07212066672028
12778	0
12775	1.07212066672028
12776	1.07212066672028
mmu-miR-202-3p	0
100040048	0
24047	0
12145	1.06161995338633
12550	0
544963	0
17283	0
mmu-miR-680	0
12314	0
12313	0
mmu-miR-185-5p	0
12315	0
mmu-miR-330-5p	0
19353	0
12385	0
404710	0
mmu-miR-24-1-5p	0
mmu-miR-434-3p	0
mmu-miR-690	0
29875	0
mmu-miR-203-5p	0
12540	0
12387	0
18049	0
19165	0
59287	0
208117	0
226548	0
66340	0
15168	0
15166	0
15165	0
chebi:58165	0
218952	0
108100	0
214230	0
263406	0
259302	0
215280	0
319899	0
26431	0
75974	0
17969	0
380664	0
56419	0
17970	0
75739	0
17972	1.90095874695786
102098	0
68524	0
71893	0
277360	0
225358	0
23853	0
66508	0
228359	0
54126	0
94190	0
545156	0
232201	0
70719	0
101314	1.90095874695786
210293	0
216831	0
14270	0
20430	0
71544	0
71302	0
241275	0
68813	0
219140	0
330662	0
23943	0
329165	1.90095874695786
223254	0
245880	1.90095874695786
195727	0
117600	0
214804	0
14674	0
232237	0
216445	0
216963	0
234094	0
108699	0
71435	0
69993	0
106952	0
70584	0
239027	0
18481	0
218581	0
12704	0
83767	0
226751	0
57778	0
11857	0
12549	0
53972	0
232906	0
57257	0
24001	0
mmu-miR-199b-3p	0
105855	1.90095874695786
101497	0
58909	0
18806	0
109934	0
231532	0
214137	0
mmu-miR-448-3p	0
233071	0
72536	0
69922	0
237038	0
66898	0
223666	0
mmu-miR-7a-1-3p	0
73341	0
241656	0
56699	0
11308	1.90095874695786
224480	0
13726	0
13605	0
84004	0
58996	0
233103	0
320795	0
105827	0
109904	0
330914	0
20663	0
20662	0
75415	0
mmu-miR-132-3p	0
20947	0
224105	0
22324	0
22325	0
544817	0
226652	0
54324	0
78514	0
50884	1.90095874695786
13057	1.90095874695786
13058	1.90095874695786
52666	0
16449	1.90095874695786
50768	0
244867	0
242687	0
19765	0
64652	0
70497	0
109333	0
22376	0
98386	0
109294	0
227377	0
76088	0
56513	0
76884	1.90095874695786
230098	0
16412	0
20401	0
69710	0
110279	0
213498	0
223435	0
mmu-miR-7a-2-3p	0
cpd:C00032	0
59079	0
238130	0
229658	0
330177	0
94176	0
16709	0
192662	0
13836	0
442801	0
76117	0
104445	0
213649	0
78816	0
213522	0
19418	0
211480	0
56379	0
20928	0
20927	0
16514	0
16523	0
17222	0
66156	0
66440	0
52717	0
68999	0
68612	0
107995	0
217232	0
56371	0
69957	0
75430	0
chebi:33019	0
216080	0
77891	0
229776	0
59008	0
99152	0
22194	0
52563	0
hsa-miR-483-3p	0
52206	0
56317	0
mmu-miR-483-3p	0
434437	0
13382	0
104174	0
chebi:14949	0
chebi:57305	0
chebi:50746	0
cpd:C00011	0
cpd:C00101	0
68133	0
chebi:12071	0
21402	0
268697	0
mmu-miR-125b-2-3p	0
56150	0
hsa-miR-103a-3p	0
18817	0
12237	0
12236	0
67141	0
12534	0
26965	0
12427	0
12428	0
12566	0
14570	0
192192	0
243362	0
14218	0
72729	0
622434	0
16480	0
260409	0
236920	0
mmu-miR-335-5p	0
71409	0
217866	0
66871	0
230972	0
104252	0
14163	0
26382	0
545481	0
hsa-miR-335-5p	0
71972	0
101240	0
26403	0
58804	0
22379	0
208846	0
192652	0
236915	0
105782	0
226823	0
224014	0
13830	0
30939	0
18005	0
cpd:C00038	0
17750	0
chebi:35828	0
17751	0
chebi:49552	0
cpd:C01413	0
chebi:29036	0
17748	0
11539	0
cpd:C00212	0
11540	0
11541	0
229214	0
237362	0
104443	0
54615	0
227717	0
387285	0
15171	0
230777	0
chebi:77016	0
chebi:137346	0
chebi:137368	0
chebi:137354	0
chebi:58349	0
13077	0
72303	0
69888	0
chebi:137347	0
cpd:C00007	0
56448	0
chebi:137360	0
13112	0
chebi:57783	0
chebi:137361	0
13106	0
68652	0
66513	0
17087	0
108960	0
12475	0
237868	0
106759	4.4987988780173
66724	0
21898	0
mmu-let-7e-5p	0
cpd:C00338	0
22317	0
56216	0
20908	0
20907	0
55943	0
53331	0
13852	0
53612	0
22218	0
19387	0
100088	0
19384	0
22196	0
226747	0
mmu-miR-106b-5p	0
mmu-miR-146b-5p	0
17128	-2.16432685552651
mmu-miR-25-3p	0
mmu-miR-106b-3p	0
mmu-miR-25-5p	0
mmu-miR-93-3p	0
17684	0
16476	0
209446	0
21425	0
22190	0
mmu-miR-30b-5p	0
17966	0
mmu-miR-705	0
mmu-miR-138-5p	0
mmu-miR-145b	0
mmu-miR-874-5p	0
76815	0
mmu-miR-100-5p	0
mmu-miR-34a-3p	0
22059	0
mmu-miR-30b-3p	0
19697	0
20683	0
68943	0
mmu-miR-130a-5p	0
170731	0
72018	0
mmu-miR-100-3p	0
59040	0
94044	0
50873	0
72542	0
mmu-miR-130a-3p	0
mmu-miR-325-5p	0
